PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
203486,2020-21,00,1610612765,DET,31.0,56,56,1499.0,234,381,0.614,0,7,0.0,113,169,0.669,145,374,519,202,43,50,105,186,581,Mason Plumlee
203486,2021-22,00,1610612766,CHA,32.0,73,73,1793.0,205,320,0.641,0,2,0.0,67,171,0.392,176,389,565,226,61,52,100,224,477,Mason Plumlee
203486,2022-23,00,1610612766,CHA,33.0,56,56,1596.0,265,396,0.669,0,0,0.0,155,256,0.605,187,354,541,205,35,35,87,161,685,Mason Plumlee
203486,2022-23,00,1610612746,LAC,33.0,23,4,457.0,64,88,0.727,0,0,0.0,44,57,0.772,42,117,159,40,11,12,30,56,172,Mason Plumlee
203486,2022-23,00,0,TOT,33.0,79,60,2053.0,329,484,0.68,0,0,0.0,199,313,0.636,229,471,700,245,46,47,117,217,857,Mason Plumlee
203486,2023-24,00,1610612746,LAC,34.0,46,11,674.0,87,153,0.569,0,6,0.0,70,99,0.707,60,174,234,55,14,17,36,68,244,Mason Plumlee
203486,2024-25,00,1610612756,PHX,35.0,74,21,1300.0,125,202,0.619,0,4,0.0,83,128,0.648,116,339,455,134,33,47,59,154,333,Mason Plumlee
1641718,2023-24,00,1610612762,UTA,20.0,75,44,2023.0,319,815,0.391,147,440,0.334,189,223,0.848,15,196,211,332,36,7,188,91,974,Keyonte George
1641718,2024-25,00,1610612762,UTA,21.0,67,35,2108.0,359,919,0.391,174,507,0.343,233,285,0.818,26,227,253,377,46,9,183,111,1125,Keyonte George
1642267,2024-25,00,1610612764,WAS,19.0,82,57,2458.0,300,748,0.401,138,407,0.339,69,85,0.812,33,308,341,364,54,21,141,190,807,Bub Carrington
1641739,2023-24,00,1610612757,POR,24.0,70,49,1739.0,197,438,0.45,58,172,0.337,75,99,0.758,139,204,343,87,66,33,84,174,527,Toumani Camara
1641739,2024-25,00,1610612757,POR,25.0,78,78,2548.0,328,716,0.458,135,360,0.375,91,126,0.722,173,277,450,175,116,50,109,230,882,Toumani Camara
1642389,2024-25,00,1610612763,MEM,24.0,3,0,3.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Zyon Pullin
1630561,2021-22,00,1610612751,BKN,22.0,22,7,341.0,39,108,0.361,9,37,0.243,17,21,0.81,30,37,67,17,14,7,9,36,104,David Duke Jr.
1630561,2022-23,00,1610612751,BKN,23.0,23,0,228.0,36,78,0.462,1,12,0.083,12,17,0.706,11,18,29,21,10,1,18,31,85,David Duke Jr.
1630561,2023-24,00,1610612759,SAS,24.0,4,0,51.0,10,18,0.556,3,6,0.5,3,3,1.0,2,8,10,5,2,0,3,4,26,David Duke Jr.
1630561,2024-25,00,1610612759,SAS,25.0,6,0,34.0,6,14,0.429,3,6,0.5,1,2,0.5,1,4,5,4,1,0,2,1,16,David Duke Jr.
203932,2014-15,00,1610612753,ORL,19.0,47,8,797.0,93,208,0.447,13,48,0.271,44,61,0.721,46,123,169,33,21,22,38,83,243,Aaron Gordon
203932,2015-16,00,1610612753,ORL,20.0,78,37,1863.0,274,579,0.473,42,142,0.296,129,193,0.668,154,353,507,128,59,55,66,153,719,Aaron Gordon
203932,2016-17,00,1610612753,ORL,21.0,80,72,2298.0,393,865,0.454,77,267,0.288,156,217,0.719,116,289,405,150,65,40,89,172,1019,Aaron Gordon
203932,2017-18,00,1610612753,ORL,22.0,58,57,1909.0,375,865,0.434,115,342,0.336,157,225,0.698,87,370,457,136,59,45,107,111,1022,Aaron Gordon
203932,2018-19,00,1610612753,ORL,23.0,78,78,2633.0,470,1046,0.449,121,347,0.349,185,253,0.731,129,445,574,289,57,56,162,172,1246,Aaron Gordon
203932,2019-20,00,1610612753,ORL,24.0,62,62,2017.0,335,767,0.437,73,237,0.308,151,224,0.674,107,368,475,228,51,39,100,125,894,Aaron Gordon
203932,2020-21,00,1610612753,ORL,25.0,25,25,736.0,128,293,0.437,42,112,0.375,66,105,0.629,39,127,166,105,16,20,67,49,364,Aaron Gordon
203932,2020-21,00,1610612743,DEN,25.0,25,25,648.0,103,206,0.5,17,64,0.266,31,44,0.705,38,80,118,56,17,14,30,40,254,Aaron Gordon
203932,2020-21,00,0,TOT,25.0,50,50,1384.0,231,499,0.463,59,176,0.335,97,149,0.651,77,207,284,161,33,34,97,89,618,Aaron Gordon
203932,2021-22,00,1610612743,DEN,26.0,75,75,2375.0,434,834,0.52,87,260,0.335,171,230,0.743,125,314,439,188,44,44,133,148,1126,Aaron Gordon
203932,2022-23,00,1610612743,DEN,27.0,68,68,2055.0,429,761,0.564,60,173,0.347,191,314,0.608,164,282,446,203,54,51,98,129,1109,Aaron Gordon
203932,2023-24,00,1610612743,DEN,28.0,73,73,2297.0,398,716,0.556,40,138,0.29,177,269,0.658,174,297,471,259,56,45,105,142,1013,Aaron Gordon
203932,2024-25,00,1610612743,DEN,29.0,51,42,1447.0,264,497,0.531,75,172,0.436,145,179,0.81,80,167,247,164,23,14,73,82,748,Aaron Gordon
1642352,2024-25,00,1610612748,MIA,24.0,16,0,98.0,18,26,0.692,3,7,0.429,4,9,0.444,6,22,28,4,5,4,4,11,43,Keshad Johnson
1630700,2022-23,00,1610612740,NOP,20.0,59,11,1042.0,87,208,0.418,27,86,0.314,26,40,0.65,36,152,188,134,43,11,57,99,227,Dyson Daniels
1630700,2023-24,00,1610612740,NOP,21.0,61,16,1359.0,139,311,0.447,42,135,0.311,34,53,0.642,62,174,236,164,85,25,59,101,354,Dyson Daniels
1630700,2024-25,00,1610612737,ATL,22.0,76,76,2571.0,455,923,0.493,80,235,0.34,83,140,0.593,124,325,449,333,229,55,155,175,1073,Dyson Daniels
1630703,2023-24,00,1610612757,POR,20.0,62,32,1765.0,307,797,0.385,87,268,0.325,167,204,0.819,53,141,194,336,48,13,212,195,868,Scoot Henderson
1630703,2024-25,00,1610612757,POR,21.0,66,10,1759.0,287,685,0.419,105,297,0.354,158,206,0.767,52,146,198,335,68,13,177,181,837,Scoot Henderson
1630264,2020-21,00,1610612764,WAS,28.0,26,4,218.0,30,60,0.5,7,24,0.292,13,16,0.813,16,35,51,11,10,4,8,27,80,Anthony Gill
1630264,2021-22,00,1610612764,WAS,29.0,44,0,463.0,62,109,0.569,14,26,0.538,42,52,0.808,33,52,85,27,5,11,18,58,180,Anthony Gill
1630264,2022-23,00,1610612764,WAS,30.0,59,8,625.0,71,132,0.538,4,29,0.138,49,67,0.731,37,62,99,34,7,12,15,70,195,Anthony Gill
1630264,2023-24,00,1610612764,WAS,31.0,50,3,466.0,75,160,0.469,10,41,0.244,29,36,0.806,37,57,94,34,13,11,23,48,189,Anthony Gill
1630264,2024-25,00,1610612764,WAS,32.0,51,0,398.0,43,88,0.489,10,31,0.323,33,50,0.66,18,48,66,16,9,2,10,30,129,Anthony Gill
1642502,2024-25,00,1610612760,OKC,25.0,6,0,21.0,0,2,0.0,0,1,0.0,2,4,0.5,1,2,3,1,0,0,1,4,2,Malevy Leons
1628408,2017-18,00,1610612760,OKC,21.0,2,0,3.0,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,PJ Dozier
1628408,2018-19,00,1610612738,BOS,22.0,6,0,51.0,8,21,0.381,2,8,0.25,1,2,0.5,6,11,17,5,2,0,0,2,19,PJ Dozier
1628408,2019-20,00,1610612743,DEN,23.0,29,0,412.0,65,157,0.414,17,49,0.347,21,29,0.724,10,45,55,63,14,6,27,45,168,PJ Dozier
1628408,2020-21,00,1610612743,DEN,24.0,50,6,1088.0,148,355,0.417,47,149,0.315,42,66,0.636,35,147,182,92,31,22,46,86,385,PJ Dozier
1628408,2021-22,00,1610612743,DEN,25.0,18,0,340.0,36,99,0.364,15,48,0.313,10,13,0.769,14,49,63,29,11,6,13,33,97,PJ Dozier
1628408,2022-23,00,1610612758,SAC,26.0,16,0,79.0,10,33,0.303,2,16,0.125,0,0,0.0,1,13,14,10,6,1,5,7,22,PJ Dozier
1628408,2024-25,00,1610612750,MIN,28.0,9,0,35.0,2,3,0.667,2,3,0.667,1,6,0.167,1,4,5,5,1,0,1,3,7,PJ Dozier
1629234,2018-19,00,1610612759,SAS,22.0,23,0,113.0,15,26,0.577,0,0,0.0,11,13,0.846,6,28,34,7,2,5,8,11,41,Drew Eubanks
1629234,2019-20,00,1610612759,SAS,23.0,22,3,272.0,43,67,0.642,1,1,1.0,20,26,0.769,28,57,85,15,5,17,21,37,107,Drew Eubanks
1629234,2020-21,00,1610612759,SAS,24.0,54,3,755.0,116,205,0.566,2,2,1.0,77,106,0.726,74,167,241,42,18,49,45,88,311,Drew Eubanks
1629234,2021-22,00,1610612759,SAS,25.0,49,9,595.0,84,159,0.528,1,8,0.125,59,79,0.747,64,132,196,50,13,30,46,61,228,Drew Eubanks
1629234,2021-22,00,1610612757,POR,25.0,22,22,650.0,137,212,0.646,4,15,0.267,40,51,0.784,66,120,186,35,18,10,35,61,318,Drew Eubanks
1629234,2021-22,00,0,TOT,25.0,71,31,1245.0,221,371,0.596,5,23,0.217,99,130,0.762,130,252,382,85,31,40,81,122,546,Drew Eubanks
1629234,2022-23,00,1610612757,POR,26.0,78,28,1584.0,214,334,0.641,7,18,0.389,83,125,0.664,132,286,418,103,40,102,67,169,518,Drew Eubanks
1629234,2023-24,00,1610612756,PHX,27.0,75,6,1169.0,152,253,0.601,3,3,1.0,72,93,0.774,103,219,322,63,27,61,61,115,379,Drew Eubanks
1629234,2024-25,00,1610612762,UTA,28.0,37,4,568.0,88,145,0.607,3,5,0.6,36,57,0.632,40,128,168,45,10,32,31,46,215,Drew Eubanks
1629234,2024-25,00,1610612746,LAC,28.0,24,0,178.0,27,49,0.551,0,1,0.0,11,14,0.786,20,38,58,9,2,7,10,17,65,Drew Eubanks
1629234,2024-25,00,0,TOT,28.0,61,4,746.0,115,194,0.593,3,6,0.5,47,71,0.662,60,166,226,54,12,39,41,63,280,Drew Eubanks
1630288,2021-22,00,1610612744,GSW,25.0,4,0,28.0,3,6,0.5,0,1,0.0,0,0,0.0,1,6,7,3,0,1,1,2,6,Jeff Dowtin Jr.
1630288,2021-22,00,1610612749,MIL,25.0,1,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Dowtin Jr.
1630288,2021-22,00,1610612753,ORL,25.0,4,0,77.0,5,19,0.263,1,7,0.143,2,2,1.0,7,4,11,7,5,0,4,3,13,Jeff Dowtin Jr.
1630288,2021-22,00,0,TOT,25.0,9,0,108.0,8,26,0.308,1,9,0.111,2,2,1.0,8,10,18,10,5,1,5,5,19,Jeff Dowtin Jr.
1630288,2022-23,00,1610612761,TOR,26.0,25,0,259.0,25,57,0.439,5,16,0.313,6,9,0.667,6,17,23,31,9,3,5,13,61,Jeff Dowtin Jr.
1630288,2023-24,00,1610612755,PHI,27.0,12,0,142.0,20,36,0.556,9,19,0.474,3,4,0.75,3,17,20,27,7,1,5,1,52,Jeff Dowtin Jr.
1630288,2024-25,00,1610612755,PHI,27.0,41,3,621.0,112,230,0.487,28,70,0.4,33,45,0.733,12,48,60,78,24,12,15,29,285,Jeff Dowtin Jr.
1631204,2023-24,00,1610612765,DET,23.0,71,11,1351.0,219,512,0.428,90,240,0.375,58,66,0.879,11,114,125,236,44,12,90,103,586,Marcus Sasser
1631204,2024-25,00,1610612765,DET,24.0,57,1,811.0,137,296,0.463,58,152,0.382,43,51,0.843,18,51,69,133,37,4,54,72,375,Marcus Sasser
1642258,2024-25,00,1610612737,ATL,20.0,75,73,1843.0,357,779,0.458,122,344,0.355,106,149,0.711,86,182,268,92,52,37,92,149,942,Zaccharie Risacher
1641890,2024-25,00,1610612749,MIL,20.0,23,0,122.0,24,50,0.48,13,30,0.433,6,8,0.75,6,19,25,4,3,4,8,11,67,Tyler Smith
1641716,2023-24,00,1610612754,IND,20.0,33,0,340.0,45,110,0.409,22,55,0.4,8,9,0.889,12,51,63,40,15,11,17,29,120,Jarace Walker
1641716,2024-25,00,1610612754,IND,21.0,75,5,1187.0,170,360,0.472,75,185,0.405,46,69,0.667,25,204,229,110,54,25,78,115,461,Jarace Walker
1626162,2015-16,00,1610612764,WAS,20.0,63,9,671.0,90,211,0.427,25,79,0.316,31,49,0.633,25,108,133,13,22,7,34,100,236,Kelly Oubre Jr.
1626162,2016-17,00,1610612764,WAS,21.0,79,5,1605.0,186,442,0.421,54,188,0.287,75,99,0.758,61,200,261,47,58,17,50,195,501,Kelly Oubre Jr.
1626162,2017-18,00,1610612764,WAS,22.0,81,11,2231.0,318,790,0.403,126,369,0.341,191,233,0.82,59,304,363,98,80,35,90,234,953,Kelly Oubre Jr.
1626162,2018-19,00,1610612764,WAS,23.0,29,7,755.0,132,305,0.433,41,132,0.311,68,85,0.8,24,105,129,20,27,20,30,71,373,Kelly Oubre Jr.
1626162,2018-19,00,1610612756,PHX,23.0,40,12,1180.0,243,537,0.453,67,206,0.325,121,159,0.761,47,149,196,64,57,39,73,110,674,Kelly Oubre Jr.
1626162,2018-19,00,0,TOT,23.0,69,19,1935.0,375,842,0.445,108,338,0.32,189,244,0.775,71,254,325,84,84,59,103,181,1047,Kelly Oubre Jr.
1626162,2019-20,00,1610612756,PHX,24.0,56,55,1933.0,373,826,0.452,108,307,0.352,192,246,0.78,67,294,361,85,71,40,83,192,1046,Kelly Oubre Jr.
1626162,2020-21,00,1610612744,GSW,25.0,55,50,1688.0,318,724,0.439,90,285,0.316,123,177,0.695,82,247,329,73,57,42,70,121,849,Kelly Oubre Jr.
1626162,2021-22,00,1610612766,CHA,26.0,76,13,1999.0,410,932,0.44,191,553,0.345,126,189,0.667,79,223,302,84,77,31,67,189,1137,Kelly Oubre Jr.
1626162,2022-23,00,1610612766,CHA,27.0,48,40,1548.0,353,819,0.431,108,339,0.319,158,208,0.76,65,184,249,54,68,18,64,141,972,Kelly Oubre Jr.
1626162,2023-24,00,1610612755,PHI,28.0,68,52,2055.0,387,878,0.441,101,325,0.311,174,232,0.75,94,247,341,101,77,47,87,194,1049,Kelly Oubre Jr.
1626162,2024-25,00,1610612755,PHI,29.0,60,57,2078.0,348,741,0.47,71,242,0.293,139,185,0.751,97,271,368,108,92,30,80,180,906,Kelly Oubre Jr.
1630618,2023-24,00,1610612761,TOR,23.0,4,0,36.0,3,8,0.375,1,4,0.25,4,5,0.8,2,2,4,3,1,0,1,3,11,D.J. Carton
1630618,2024-25,00,1610612761,TOR,24.0,4,0,33.0,1,7,0.143,0,3,0.0,1,1,1.0,0,4,4,3,2,0,4,1,3,D.J. Carton
1629675,2019-20,00,1610612750,MIN,20.0,30,11,495.0,100,243,0.412,32,97,0.33,37,53,0.698,34,90,124,35,19,22,22,83,269,Naz Reid
1629675,2020-21,00,1610612750,MIN,21.0,70,15,1347.0,304,581,0.523,61,174,0.351,115,166,0.693,82,240,322,72,34,76,69,179,784,Naz Reid
1629675,2021-22,00,1610612750,MIN,22.0,77,6,1215.0,233,476,0.489,57,166,0.343,114,149,0.765,102,199,301,71,40,71,82,172,637,Naz Reid
1629675,2022-23,00,1610612750,MIN,23.0,68,11,1251.0,310,577,0.537,75,217,0.346,86,127,0.677,73,260,333,77,42,53,92,176,781,Naz Reid
1629675,2023-24,00,1610612750,MIN,24.0,81,14,1964.0,406,851,0.477,169,408,0.414,109,148,0.736,73,350,423,106,63,73,111,172,1090,Naz Reid
1629675,2024-25,00,1610612750,MIN,25.0,80,17,2200.0,426,923,0.462,175,462,0.379,111,143,0.776,92,388,480,181,58,72,108,189,1138,Naz Reid
1630544,2021-22,00,1610612760,OKC,21.0,60,26,1367.0,231,588,0.393,98,272,0.36,65,82,0.793,25,146,171,91,47,12,71,102,625,Tre Mann
1630544,2022-23,00,1610612760,OKC,22.0,67,5,1183.0,197,501,0.393,81,257,0.315,42,55,0.764,27,128,155,120,40,11,62,99,517,Tre Mann
1630544,2023-24,00,1610612760,OKC,23.0,13,0,119.0,20,40,0.5,8,19,0.421,1,1,1.0,4,20,24,20,3,0,9,3,49,Tre Mann
1630544,2023-24,00,1610612766,CHA,23.0,28,28,868.0,125,276,0.453,39,107,0.364,44,58,0.759,16,109,125,145,48,3,56,45,333,Tre Mann
1630544,2023-24,00,0,TOT,23.0,41,28,987.0,145,316,0.459,47,126,0.373,45,59,0.763,20,129,149,165,51,3,65,48,382,Tre Mann
1630544,2024-25,00,1610612766,CHA,24.0,13,0,319.0,70,161,0.435,24,60,0.4,19,21,0.905,12,26,38,39,7,4,25,24,183,Tre Mann
1629052,2019-20,00,1610612761,TOR,22.0,19,0,135.0,13,36,0.361,3,15,0.2,8,10,0.8,9,17,26,7,4,1,7,18,37,Oshae Brissett
1629052,2020-21,00,1610612754,IND,23.0,21,16,519.0,73,151,0.483,33,78,0.423,50,65,0.769,29,86,115,18,19,20,10,32,229,Oshae Brissett
1629052,2021-22,00,1610612754,IND,24.0,67,25,1564.0,208,506,0.411,83,237,0.35,114,164,0.695,108,250,358,72,44,29,54,116,613,Oshae Brissett
1629052,2022-23,00,1610612754,IND,25.0,65,2,1083.0,123,319,0.386,48,155,0.31,104,145,0.717,62,156,218,44,33,13,34,79,398,Oshae Brissett
1629052,2023-24,00,1610612738,BOS,26.0,55,1,630.0,68,153,0.444,15,55,0.273,50,83,0.602,61,99,160,44,19,8,20,54,201,Oshae Brissett
1629052,2024-25,00,1610612755,PHI,27.0,6,2,142.0,19,39,0.487,6,18,0.333,8,14,0.571,7,15,22,4,4,3,8,14,52,Oshae Brissett
1630702,2022-23,00,1610612742,DAL,20.0,48,5,708.0,146,333,0.438,63,156,0.404,65,79,0.823,11,78,89,65,17,7,46,64,420,Jaden Hardy
1630702,2023-24,00,1610612742,DAL,21.0,73,7,989.0,195,479,0.407,81,224,0.362,59,76,0.776,20,111,131,109,22,4,62,80,530,Jaden Hardy
1630702,2024-25,00,1610612742,DAL,22.0,57,3,907.0,180,414,0.435,76,197,0.386,60,86,0.698,9,80,89,81,28,5,82,90,496,Jaden Hardy
1641730,2023-24,00,1610612751,BKN,19.0,23,4,370.0,50,93,0.538,12,33,0.364,21,30,0.7,26,55,81,18,8,16,15,25,133,Noah Clowney
1641730,2024-25,00,1610612751,BKN,20.0,46,20,1042.0,133,372,0.358,87,261,0.333,67,80,0.838,43,138,181,40,24,21,46,105,420,Noah Clowney
204001,2015-16,00,1610612752,NYK,20.0,72,72,2047.0,373,886,0.421,81,243,0.333,201,240,0.838,132,394,526,94,53,134,121,205,1028,Kristaps Porziņģis
204001,2016-17,00,1610612752,NYK,21.0,66,65,2164.0,443,985,0.45,112,314,0.357,198,252,0.786,111,364,475,97,47,129,118,244,1196,Kristaps Porziņģis
204001,2017-18,00,1610612752,NYK,22.0,48,48,1553.0,390,889,0.439,90,228,0.395,218,275,0.793,62,254,316,57,36,115,93,141,1088,Kristaps Porziņģis
204001,2019-20,00,1610612742,DAL,24.0,57,57,1814.0,398,932,0.427,142,403,0.352,226,283,0.799,100,440,540,102,41,115,92,185,1164,Kristaps Porziņģis
204001,2020-21,00,1610612742,DAL,25.0,43,43,1327.0,325,683,0.476,97,258,0.376,118,138,0.855,82,299,381,68,20,58,51,115,865,Kristaps Porziņģis
204001,2021-22,00,1610612742,DAL,26.0,34,34,1002.0,229,508,0.451,49,173,0.283,147,170,0.865,64,197,261,69,25,59,53,88,654,Kristaps Porziņģis
204001,2021-22,00,1610612764,WAS,26.0,17,17,479.0,123,259,0.475,29,79,0.367,101,116,0.871,38,112,150,50,12,25,28,49,376,Kristaps Porziņģis
204001,2021-22,00,0,TOT,26.0,51,51,1481.0,352,767,0.459,78,252,0.31,248,286,0.867,102,309,411,119,37,84,81,137,1030,Kristaps Porziņģis
204001,2022-23,00,1610612764,WAS,27.0,65,65,2120.0,507,1018,0.498,137,356,0.385,354,416,0.851,114,432,546,174,58,100,137,196,1505,Kristaps Porziņģis
204001,2023-24,00,1610612738,BOS,28.0,57,57,1690.0,388,752,0.516,110,293,0.375,259,302,0.858,97,312,409,115,42,111,89,156,1145,Kristaps Porziņģis
204001,2024-25,00,1610612738,BOS,29.0,42,42,1210.0,277,574,0.483,103,250,0.412,161,199,0.809,68,216,284,87,31,63,53,116,818,Kristaps Porziņģis
1630205,2020-21,00,1610612739,CLE,23.0,40,0,499.0,62,136,0.456,4,25,0.16,37,51,0.725,24,72,96,25,17,13,23,53,165,Lamar Stevens
1630205,2021-22,00,1610612739,CLE,24.0,63,13,1015.0,156,319,0.489,18,65,0.277,53,75,0.707,47,117,164,44,31,18,41,106,383,Lamar Stevens
1630205,2022-23,00,1610612739,CLE,25.0,62,25,1121.0,129,288,0.448,30,95,0.316,40,57,0.702,48,159,207,33,27,19,27,79,328,Lamar Stevens
1630205,2023-24,00,1610612738,BOS,26.0,19,1,122.0,21,45,0.467,3,8,0.375,8,11,0.727,12,19,31,8,6,5,9,14,53,Lamar Stevens
1630205,2023-24,00,1610612763,MEM,26.0,19,2,437.0,87,195,0.446,11,38,0.289,34,43,0.791,24,72,96,20,17,17,15,31,219,Lamar Stevens
1630205,2023-24,00,0,TOT,26.0,38,3,559.0,108,240,0.45,14,46,0.304,42,54,0.778,36,91,127,28,23,22,24,45,272,Lamar Stevens
1630205,2024-25,00,1610612763,MEM,27.0,17,1,156.0,29,63,0.46,8,27,0.296,8,11,0.727,4,34,38,8,5,3,10,15,74,Lamar Stevens
1629651,2019-20,00,1610612751,BKN,21.0,15,0,187.0,27,48,0.563,1,7,0.143,11,21,0.524,19,25,44,16,1,8,9,14,66,Nic Claxton
1629651,2020-21,00,1610612751,BKN,22.0,32,1,594.0,90,145,0.621,1,5,0.2,31,64,0.484,43,123,166,28,23,40,18,68,212,Nic Claxton
1629651,2021-22,00,1610612751,BKN,23.0,47,19,974.0,178,264,0.674,0,0,0.0,54,93,0.581,91,173,264,43,24,51,38,110,410,Nic Claxton
1629651,2022-23,00,1610612751,BKN,24.0,76,76,2271.0,414,587,0.705,0,2,0.0,133,246,0.541,184,518,702,144,65,189,96,212,961,Nic Claxton
1629651,2023-24,00,1610612751,BKN,25.0,71,71,2116.0,366,582,0.629,1,5,0.2,108,196,0.551,193,513,706,147,46,146,93,175,841,Nic Claxton
1629651,2024-25,00,1610612751,BKN,26.0,70,62,1882.0,320,568,0.563,5,21,0.238,79,154,0.513,157,358,515,157,62,100,87,150,724,Nic Claxton
1641733,2023-24,00,1610612766,CHA,20.0,51,0,729.0,113,289,0.391,63,146,0.432,13,15,0.867,18,54,72,59,10,7,39,55,302,Nick Smith Jr.
1641733,2024-25,00,1610612766,CHA,21.0,60,27,1369.0,222,568,0.391,104,306,0.34,43,46,0.935,13,115,128,145,17,6,82,79,591,Nick Smith Jr.
200768,2006-07,00,1610612763,MEM,21.0,10,0,175.0,14,38,0.368,3,8,0.375,25,28,0.893,12,19,31,32,14,1,12,20,56,Kyle Lowry
200768,2007-08,00,1610612763,MEM,22.0,82,9,2089.0,256,592,0.432,36,140,0.257,243,348,0.698,41,209,250,296,92,22,127,185,791,Kyle Lowry
200768,2008-09,00,1610612763,MEM,23.0,49,21,1071.0,112,272,0.412,17,69,0.246,129,161,0.801,13,98,111,178,48,8,79,89,370,Kyle Lowry
200768,2008-09,00,1610612745,HOU,23.0,28,0,608.0,77,162,0.475,8,29,0.276,52,65,0.8,13,65,78,97,21,9,38,57,214,Kyle Lowry
200768,2008-09,00,0,TOT,23.0,77,21,1679.0,189,434,0.435,25,98,0.255,181,226,0.801,26,163,189,275,69,17,117,146,584,Kyle Lowry
200768,2009-10,00,1610612745,HOU,24.0,68,0,1651.0,184,464,0.397,37,136,0.272,215,260,0.827,91,156,247,305,60,9,116,173,620,Kyle Lowry
200768,2010-11,00,1610612745,HOU,25.0,75,71,2563.0,345,809,0.426,129,343,0.376,192,251,0.765,89,220,309,500,102,23,158,207,1011,Kyle Lowry
200768,2011-12,00,1610612745,HOU,26.0,47,38,1510.0,210,513,0.409,79,211,0.374,171,198,0.864,37,176,213,310,73,14,130,133,670,Kyle Lowry
200768,2012-13,00,1610612761,TOR,27.0,68,52,2020.0,250,623,0.401,101,279,0.362,190,239,0.795,56,265,321,435,94,24,157,218,791,Kyle Lowry
200768,2013-14,00,1610612761,TOR,28.0,79,79,2862.0,457,1080,0.423,190,500,0.38,313,385,0.813,88,281,369,586,121,15,194,267,1417,Kyle Lowry
200768,2014-15,00,1610612761,TOR,29.0,70,70,2414.0,430,1043,0.412,132,391,0.338,252,312,0.808,54,274,328,473,109,13,173,212,1244,Kyle Lowry
200768,2015-16,00,1610612761,TOR,30.0,77,77,2851.0,512,1198,0.427,212,547,0.388,398,491,0.811,55,310,365,494,158,34,225,211,1634,Kyle Lowry
200768,2016-17,00,1610612761,TOR,31.0,60,60,2244.0,426,918,0.464,193,468,0.412,299,365,0.819,48,238,286,417,88,19,173,170,1344,Kyle Lowry
200768,2017-18,00,1610612761,TOR,32.0,78,78,2510.0,403,944,0.427,238,596,0.399,223,261,0.854,66,368,434,537,85,19,183,192,1267,Kyle Lowry
200768,2018-19,00,1610612761,TOR,33.0,65,65,2213.0,304,739,0.411,157,453,0.347,161,194,0.83,41,271,312,564,91,31,182,166,926,Kyle Lowry
200768,2019-20,00,1610612761,TOR,34.0,58,58,2098.0,334,803,0.416,164,466,0.352,294,343,0.857,32,260,292,433,82,26,178,190,1126,Kyle Lowry
200768,2020-21,00,1610612761,TOR,35.0,46,46,1602.0,260,596,0.436,131,331,0.396,140,160,0.875,35,212,247,338,45,14,126,143,791,Kyle Lowry
200768,2021-22,00,1610612748,MIA,36.0,63,63,2133.0,276,627,0.44,144,382,0.377,148,174,0.851,33,249,282,474,67,17,168,177,844,Kyle Lowry
200768,2022-23,00,1610612748,MIA,37.0,55,44,1718.0,196,485,0.404,107,310,0.345,116,135,0.859,43,182,225,281,57,21,103,143,615,Kyle Lowry
200768,2023-24,00,1610612748,MIA,38.0,37,35,1037.0,103,242,0.426,62,161,0.385,35,42,0.833,25,104,129,147,39,15,53,94,303,Kyle Lowry
200768,2023-24,00,1610612755,PHI,38.0,23,20,653.0,60,135,0.444,36,89,0.404,28,33,0.848,9,56,65,106,20,6,32,52,184,Kyle Lowry
200768,2023-24,00,0,TOT,38.0,60,55,1690.0,163,377,0.432,98,250,0.392,63,75,0.84,34,160,194,253,59,21,85,146,487,Kyle Lowry
200768,2024-25,00,1610612755,PHI,39.0,35,12,659.0,41,117,0.35,29,88,0.33,27,33,0.818,11,56,67,96,33,11,21,62,138,Kyle Lowry
201949,2009-10,00,1610612741,CHI,23.0,65,11,757.0,95,210,0.452,15,46,0.326,51,70,0.729,34,94,128,48,21,43,62,126,256,James Johnson
201949,2010-11,00,1610612741,CHI,24.0,13,0,123.0,17,41,0.415,2,9,0.222,6,13,0.462,6,18,24,14,8,9,18,25,42,James Johnson
201949,2010-11,00,1610612761,TOR,24.0,25,25,699.0,91,196,0.464,6,25,0.24,41,58,0.707,31,87,118,75,25,28,46,70,229,James Johnson
201949,2010-11,00,0,TOT,24.0,38,25,821.0,108,237,0.456,8,34,0.235,47,71,0.662,37,105,142,89,33,37,64,95,271,James Johnson
201949,2011-12,00,1610612761,TOR,25.0,62,40,1561.0,233,518,0.45,19,60,0.317,81,115,0.704,74,218,292,122,71,84,101,177,566,James Johnson
201949,2012-13,00,1610612758,SAC,26.0,54,11,878.0,117,283,0.413,2,21,0.095,40,67,0.597,49,96,145,58,41,50,68,99,276,James Johnson
201949,2013-14,00,1610612763,MEM,27.0,52,4,956.0,143,308,0.464,22,87,0.253,76,90,0.844,60,106,166,111,42,57,66,102,384,James Johnson
